match_id,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,score
501222,2011-04-22,Eden Gardens,1,4.4,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Haddin,JH Kallis,J Syed Mohammad,44
501222,2011-04-22,Eden Gardens,1,4.5,Kolkata Knight Riders,Royal Challengers Bangalore,BJ Haddin,JH Kallis,J Syed Mohammad,44
501222,2011-04-22,Eden Gardens,1,4.6,Kolkata Knight Riders,Royal Challengers Bangalore,JH Kallis,G Gambhir,J Syed Mohammad,44
501222,2011-04-22,Eden Gardens,1,5.1,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,TM Dilshan,45
501222,2011-04-22,Eden Gardens,1,5.2,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,TM Dilshan,46
501222,2011-04-22,Eden Gardens,1,5.3,Kolkata Knight Riders,Royal Challengers Bangalore,JH Kallis,G Gambhir,TM Dilshan,47
501222,2011-04-22,Eden Gardens,1,5.4,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,TM Dilshan,47
501222,2011-04-22,Eden Gardens,1,5.5,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,TM Dilshan,47
501222,2011-04-22,Eden Gardens,1,5.6,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,JH Kallis,TM Dilshan,48
501222,2011-04-22,Eden Gardens,2,0.1,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,YK Pathan,0
501222,2011-04-22,Eden Gardens,2,0.2,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,YK Pathan,0
501222,2011-04-22,Eden Gardens,2,0.3,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,YK Pathan,0
501222,2011-04-22,Eden Gardens,2,0.4,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,YK Pathan,4
501222,2011-04-22,Eden Gardens,2,0.5,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,YK Pathan,4
501222,2011-04-22,Eden Gardens,2,0.6,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,YK Pathan,8
501222,2011-04-22,Eden Gardens,2,1.1,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,L Balaji,8
501222,2011-04-22,Eden Gardens,2,1.2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,L Balaji,9
501222,2011-04-22,Eden Gardens,2,1.3,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,9
501222,2011-04-22,Eden Gardens,2,1.4,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,9
501222,2011-04-22,Eden Gardens,2,1.5,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,9
501222,2011-04-22,Eden Gardens,2,1.6,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,13
501222,2011-04-22,Eden Gardens,2,2.1,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,13
501222,2011-04-22,Eden Gardens,2,2.2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,14
501222,2011-04-22,Eden Gardens,2,2.3,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,JD Unadkat,15
501222,2011-04-22,Eden Gardens,2,2.4,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,16
501222,2011-04-22,Eden Gardens,2,2.5,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,JD Unadkat,17
501222,2011-04-22,Eden Gardens,2,2.6,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,17
501222,2011-04-22,Eden Gardens,2,3.1,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,17
501222,2011-04-22,Eden Gardens,2,3.2,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,21
501222,2011-04-22,Eden Gardens,2,3.3,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,22
501222,2011-04-22,Eden Gardens,2,3.4,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,L Balaji,26
501222,2011-04-22,Eden Gardens,2,3.5,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,L Balaji,27
501222,2011-04-22,Eden Gardens,2,3.6,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,28
501222,2011-04-22,Eden Gardens,2,3.7,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,L Balaji,32
501222,2011-04-22,Eden Gardens,2,4.1,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,33
501222,2011-04-22,Eden Gardens,2,4.2,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,JD Unadkat,34
501222,2011-04-22,Eden Gardens,2,4.3,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,38
501222,2011-04-22,Eden Gardens,2,4.4,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,44
501222,2011-04-22,Eden Gardens,2,4.5,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,JD Unadkat,45
501222,2011-04-22,Eden Gardens,2,4.6,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,JD Unadkat,46
501222,2011-04-22,Eden Gardens,2,5.1,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,Shakib Al Hasan,47
501222,2011-04-22,Eden Gardens,2,5.2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,Shakib Al Hasan,48
501222,2011-04-22,Eden Gardens,2,5.3,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,Shakib Al Hasan,52
501222,2011-04-22,Eden Gardens,2,5.4,Royal Challengers Bangalore,Kolkata Knight Riders,TM Dilshan,CH Gayle,Shakib Al Hasan,53
501222,2011-04-22,Eden Gardens,2,5.5,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,Shakib Al Hasan,53
501222,2011-04-22,Eden Gardens,2,5.6,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,TM Dilshan,Shakib Al Hasan,57
501221,2011-04-22,Wankhede Stadium,1,0.1,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,0
501221,2011-04-22,Wankhede Stadium,1,0.2,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,0
501221,2011-04-22,Wankhede Stadium,1,0.3,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,0
501221,2011-04-22,Wankhede Stadium,1,0.4,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,0
501221,2011-04-22,Wankhede Stadium,1,0.5,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,0
501221,2011-04-22,Wankhede Stadium,1,0.6,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,0
501221,2011-04-22,Wankhede Stadium,1,1.1,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,0
501221,2011-04-22,Wankhede Stadium,1,1.2,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,0
501221,2011-04-22,Wankhede Stadium,1,1.3,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,5
501221,2011-04-22,Wankhede Stadium,1,1.4,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,5
501221,2011-04-22,Wankhede Stadium,1,1.5,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,9
501221,2011-04-22,Wankhede Stadium,1,1.6,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,9
501221,2011-04-22,Wankhede Stadium,1,1.7,Mumbai Indians,Chennai Super Kings,SR Tendulkar,R Sathish,DE Bollinger,9
501221,2011-04-22,Wankhede Stadium,1,2.1,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,JA Morkel,9
501221,2011-04-22,Wankhede Stadium,1,2.2,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,JA Morkel,9
501221,2011-04-22,Wankhede Stadium,1,2.3,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,JA Morkel,9
501221,2011-04-22,Wankhede Stadium,1,2.4,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,JA Morkel,9
501221,2011-04-22,Wankhede Stadium,1,2.5,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,JA Morkel,9
501221,2011-04-22,Wankhede Stadium,1,2.6,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,JA Morkel,10
501221,2011-04-22,Wankhede Stadium,1,3.1,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,DE Bollinger,11
501221,2011-04-22,Wankhede Stadium,1,3.2,Mumbai Indians,Chennai Super Kings,SR Tendulkar,AT Rayudu,DE Bollinger,12
501221,2011-04-22,Wankhede Stadium,1,3.3,Mumbai Indians,Chennai Super Kings,AT Rayudu,SR Tendulkar,DE Bollinger,13
501221,2011-04-22,Wankhede Stadium,1,3.4,Mumbai Indians,Chennai Super Kings,SR Tendulkar,AT Rayudu,DE Bollinger,13
501221,2011-04-22,Wankhede Stadium,1,3.5,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,DE Bollinger,17
501221,2011-04-22,Wankhede Stadium,1,3.6,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,DE Bollinger,21
501221,2011-04-22,Wankhede Stadium,1,4.1,Mumbai Indians,Chennai Super Kings,AT Rayudu,RG Sharma,JA Morkel,22
501221,2011-04-22,Wankhede Stadium,1,4.2,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,JA Morkel,22
501221,2011-04-22,Wankhede Stadium,1,4.3,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,JA Morkel,26
501221,2011-04-22,Wankhede Stadium,1,4.4,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,JA Morkel,26
501221,2011-04-22,Wankhede Stadium,1,4.5,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,JA Morkel,27
501221,2011-04-22,Wankhede Stadium,1,4.6,Mumbai Indians,Chennai Super Kings,AT Rayudu,RG Sharma,JA Morkel,31
501221,2011-04-22,Wankhede Stadium,1,5.1,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,Joginder Sharma,32
501221,2011-04-22,Wankhede Stadium,1,5.2,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,Joginder Sharma,32
501221,2011-04-22,Wankhede Stadium,1,5.3,Mumbai Indians,Chennai Super Kings,RG Sharma,AT Rayudu,Joginder Sharma,33
501221,2011-04-22,Wankhede Stadium,1,5.4,Mumbai Indians,Chennai Super Kings,AT Rayudu,RG Sharma,Joginder Sharma,33
501221,2011-04-22,Wankhede Stadium,1,5.5,Mumbai Indians,Chennai Super Kings,AT Rayudu,RG Sharma,Joginder Sharma,33
501221,2011-04-22,Wankhede Stadium,1,5.6,Mumbai Indians,Chennai Super Kings,AT Rayudu,RG Sharma,Joginder Sharma,34
501221,2011-04-22,Wankhede Stadium,2,0.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,4
501221,2011-04-22,Wankhede Stadium,2,0.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,4
501221,2011-04-22,Wankhede Stadium,2,0.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,4
501221,2011-04-22,Wankhede Stadium,2,0.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,4
501221,2011-04-22,Wankhede Stadium,2,0.5,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,5
501221,2011-04-22,Wankhede Stadium,2,0.6,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,5
501221,2011-04-22,Wankhede Stadium,2,0.7,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,5
501221,2011-04-22,Wankhede Stadium,2,1.1,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,SL Malinga,6
501221,2011-04-22,Wankhede Stadium,2,1.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,SL Malinga,7
501221,2011-04-22,Wankhede Stadium,2,1.3,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,SL Malinga,8
501221,2011-04-22,Wankhede Stadium,2,1.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,SL Malinga,8
501221,2011-04-22,Wankhede Stadium,2,1.5,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,SL Malinga,9
501221,2011-04-22,Wankhede Stadium,2,1.6,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,SL Malinga,10
501221,2011-04-22,Wankhede Stadium,2,1.7,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,SL Malinga,10
501221,2011-04-22,Wankhede Stadium,2,2.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,AN Ahmed,11
501221,2011-04-22,Wankhede Stadium,2,2.2,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,AN Ahmed,12
501221,2011-04-22,Wankhede Stadium,2,2.3,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,AN Ahmed,16
501221,2011-04-22,Wankhede Stadium,2,2.4,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,AN Ahmed,16
501221,2011-04-22,Wankhede Stadium,2,2.5,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,AN Ahmed,16
501221,2011-04-22,Wankhede Stadium,2,2.6,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,AN Ahmed,22
501221,2011-04-22,Wankhede Stadium,2,2.7,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,AN Ahmed,22
501221,2011-04-22,Wankhede Stadium,2,3.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,26
501221,2011-04-22,Wankhede Stadium,2,3.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,30
501221,2011-04-22,Wankhede Stadium,2,3.3,Chennai Super Kings,Mumbai Indians,MEK Hussey,M Vijay,MM Patel,31
501221,2011-04-22,Wankhede Stadium,2,3.4,Chennai Super Kings,Mumbai Indians,M Vijay,MEK Hussey,MM Patel,31
501221,2011-04-22,Wankhede Stadium,2,3.5,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,35
501221,2011-04-22,Wankhede Stadium,2,3.6,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,35
501221,2011-04-22,Wankhede Stadium,2,4.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,Harbhajan Singh,35
501221,2011-04-22,Wankhede Stadium,2,4.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,Harbhajan Singh,36
501221,2011-04-22,Wankhede Stadium,2,4.3,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,Harbhajan Singh,37
501221,2011-04-22,Wankhede Stadium,2,4.4,Chennai Super Kings,Mumbai Indians,MEK Hussey,SK Raina,Harbhajan Singh,38
501221,2011-04-22,Wankhede Stadium,2,4.5,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,Harbhajan Singh,38
501221,2011-04-22,Wankhede Stadium,2,4.6,Chennai Super Kings,Mumbai Indians,S Badrinath,MEK Hussey,Harbhajan Singh,38
501221,2011-04-22,Wankhede Stadium,2,5.1,Chennai Super Kings,Mumbai Indians,MEK Hussey,S Badrinath,MM Patel,38
501221,2011-04-22,Wankhede Stadium,2,5.2,Chennai Super Kings,Mumbai Indians,MEK Hussey,S Badrinath,MM Patel,39
501221,2011-04-22,Wankhede Stadium,2,5.3,Chennai Super Kings,Mumbai Indians,S Badrinath,MEK Hussey,MM Patel,39
501221,2011-04-22,Wankhede Stadium,2,5.4,Chennai Super Kings,Mumbai Indians,S Badrinath,MEK Hussey,MM Patel,43
501221,2011-04-22,Wankhede Stadium,2,5.5,Chennai Super Kings,Mumbai Indians,S Badrinath,MEK Hussey,MM Patel,43
501221,2011-04-22,Wankhede Stadium,2,5.6,Chennai Super Kings,Mumbai Indians,S Badrinath,MEK Hussey,MM Patel,44
501223,2011-04-23,Feroz Shah Kotla,1,0.1,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,0
501223,2011-04-23,Feroz Shah Kotla,1,0.2,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,1
501223,2011-04-23,Feroz Shah Kotla,1,0.3,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,5
501223,2011-04-23,Feroz Shah Kotla,1,0.4,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,9
501223,2011-04-23,Feroz Shah Kotla,1,0.5,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,10
501223,2011-04-23,Feroz Shah Kotla,1,0.6,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,10
501223,2011-04-23,Feroz Shah Kotla,1,0.7,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,10
501223,2011-04-23,Feroz Shah Kotla,1,1.1,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,10
501223,2011-04-23,Feroz Shah Kotla,1,1.2,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,10
501223,2011-04-23,Feroz Shah Kotla,1,1.3,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,10
501223,2011-04-23,Feroz Shah Kotla,1,1.4,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,10
501223,2011-04-23,Feroz Shah Kotla,1,1.5,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,10
501223,2011-04-23,Feroz Shah Kotla,1,1.6,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,14
501223,2011-04-23,Feroz Shah Kotla,1,2.1,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,14
501223,2011-04-23,Feroz Shah Kotla,1,2.2,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,16
501223,2011-04-23,Feroz Shah Kotla,1,2.3,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,20
501223,2011-04-23,Feroz Shah Kotla,1,2.4,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,24
501223,2011-04-23,Feroz Shah Kotla,1,2.5,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,25
501223,2011-04-23,Feroz Shah Kotla,1,2.6,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,26
501223,2011-04-23,Feroz Shah Kotla,1,2.7,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,26
501223,2011-04-23,Feroz Shah Kotla,1,3.1,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,RJ Harris,27
501223,2011-04-23,Feroz Shah Kotla,1,3.2,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,28
501223,2011-04-23,Feroz Shah Kotla,1,3.3,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,RJ Harris,28
501223,2011-04-23,Feroz Shah Kotla,1,3.4,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,RJ Harris,29
501223,2011-04-23,Feroz Shah Kotla,1,3.5,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,29
501223,2011-04-23,Feroz Shah Kotla,1,3.6,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,RJ Harris,35
501223,2011-04-23,Feroz Shah Kotla,1,4.1,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,39
501223,2011-04-23,Feroz Shah Kotla,1,4.2,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,43
501223,2011-04-23,Feroz Shah Kotla,1,4.3,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,44
501223,2011-04-23,Feroz Shah Kotla,1,4.4,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,46
501223,2011-04-23,Feroz Shah Kotla,1,4.5,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,47
501223,2011-04-23,Feroz Shah Kotla,1,4.6,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,P Kumar,48
501223,2011-04-23,Feroz Shah Kotla,1,4.7,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,P Kumar,52
501223,2011-04-23,Feroz Shah Kotla,1,5.1,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,SJ Srivastava,52
501223,2011-04-23,Feroz Shah Kotla,1,5.2,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,SJ Srivastava,53
501223,2011-04-23,Feroz Shah Kotla,1,5.3,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,SJ Srivastava,58
501223,2011-04-23,Feroz Shah Kotla,1,5.4,Delhi Capitals,Punjab Kings,V Sehwag,DA Warner,SJ Srivastava,59
501223,2011-04-23,Feroz Shah Kotla,1,5.5,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,SJ Srivastava,65
501223,2011-04-23,Feroz Shah Kotla,1,5.6,Delhi Capitals,Punjab Kings,DA Warner,V Sehwag,SJ Srivastava,69
501223,2011-04-23,Feroz Shah Kotla,2,0.1,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,0
501223,2011-04-23,Feroz Shah Kotla,2,0.2,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,4
501223,2011-04-23,Feroz Shah Kotla,2,0.3,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,4
501223,2011-04-23,Feroz Shah Kotla,2,0.4,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,4
501223,2011-04-23,Feroz Shah Kotla,2,0.5,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,4
501223,2011-04-23,Feroz Shah Kotla,2,0.6,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,4
501223,2011-04-23,Feroz Shah Kotla,2,1.1,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,4
501223,2011-04-23,Feroz Shah Kotla,2,1.2,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,4
501223,2011-04-23,Feroz Shah Kotla,2,1.3,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,4
501223,2011-04-23,Feroz Shah Kotla,2,1.4,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,6
501223,2011-04-23,Feroz Shah Kotla,2,1.5,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,12
501223,2011-04-23,Feroz Shah Kotla,2,1.6,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,18
501223,2011-04-23,Feroz Shah Kotla,2,2.1,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,19
501223,2011-04-23,Feroz Shah Kotla,2,2.2,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,2.3,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,2.4,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,2.5,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,2.6,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,2.7,Punjab Kings,Delhi Capitals,AC Gilchrist,PC Valthaty,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,3.1,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,25
501223,2011-04-23,Feroz Shah Kotla,2,3.2,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,25
501223,2011-04-23,Feroz Shah Kotla,2,3.3,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,25
501223,2011-04-23,Feroz Shah Kotla,2,3.4,Punjab Kings,Delhi Capitals,PC Valthaty,AC Gilchrist,IK Pathan,25
501223,2011-04-23,Feroz Shah Kotla,2,3.5,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,25
501223,2011-04-23,Feroz Shah Kotla,2,3.6,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,25
501223,2011-04-23,Feroz Shah Kotla,2,4.1,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,4.2,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,25
501223,2011-04-23,Feroz Shah Kotla,2,4.3,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,30
501223,2011-04-23,Feroz Shah Kotla,2,4.4,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,34
501223,2011-04-23,Feroz Shah Kotla,2,4.5,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,34
501223,2011-04-23,Feroz Shah Kotla,2,4.6,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,34
501223,2011-04-23,Feroz Shah Kotla,2,4.7,Punjab Kings,Delhi Capitals,SE Marsh,AC Gilchrist,M Morkel,34
501223,2011-04-23,Feroz Shah Kotla,2,5.1,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,38
501223,2011-04-23,Feroz Shah Kotla,2,5.2,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,38
501223,2011-04-23,Feroz Shah Kotla,2,5.3,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,42
501223,2011-04-23,Feroz Shah Kotla,2,5.4,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,42
501223,2011-04-23,Feroz Shah Kotla,2,5.5,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,46
501223,2011-04-23,Feroz Shah Kotla,2,5.6,Punjab Kings,Delhi Capitals,AC Gilchrist,SE Marsh,IK Pathan,46
